AID	TEAM
aid=1913	TEAM_SCRIPPS
aid=2134	TEAM_BURNHAM
aid=488871	TEAM_BURNHAM
aid=435027	TEAM_BURNHAM
aid=624045	TEAM_NCGC
aid=2710	TEAM_NCGC
aid=1771	TEAM_NCGC
aid=982	TEAM_NCGC
aid=969	TEAM_NCGC
aid=968	TEAM_NCGC
aid=978	TEAM_NCGC
aid=891	TEAM_NCGC
aid=546	TEAM_NCGC
aid=542	TEAM_NCGC
aid=434	TEAM_NCGC
aid=421	TEAM_NCGC
aid=594	TEAM_NCGC
aid=2554	TEAM_HOPKINS
aid=2237	TEAM_HOPKINS
aid=2256	TEAM_HOPKINS
aid=434942	TEAM_HOPKINS
aid=493016	TEAM_SRI
aid=624125	TEAM_VANDERBILT
aid=2416	TEAM_VANDERBILT
aid=485391	TEAM_BURNHAM
aid=2018	TEAM_BURNHAM
aid=2793	TEAM_BURNHAM
aid=590	TEAM_NCGC
aid=602223	TEAM_SCRIPPS
aid=624328	TEAM_NCGC
aid=504604	TEAM_NCGC
aid=504599	TEAM_NCGC
aid=504608	TEAM_NCGC
aid=2170	TEAM_SCRIPPS
aid=1852	TEAM_BURNHAM
aid=2483	TEAM_BURNHAM
aid=2469	TEAM_BURNHAM
aid=2087	TEAM_UNM
aid=790	TEAM_SRI
aid=624080	TEAM_SCRIPPS
aid=2775	TEAM_SRI
aid=2615	TEAM_SRI
aid=504575	TEAM_BURNHAM
aid=504570	TEAM_BURNHAM
aid=504388	TEAM_BURNHAM
aid=2530	TEAM_NCGC
aid=2561	TEAM_NCGC
aid=623972	TEAM_SCRIPPS
aid=598	TEAM_SRI
aid=804	TEAM_SRI
aid=810	TEAM_SCRIPPS
aid=852	TEAM_PENN
aid=728	TEAM_PENN
aid=721	TEAM_PENN
aid=687	TEAM_PENN
aid=787	TEAM_PENN
aid=2279	TEAM_BURNHAM
aid=434967	TEAM_BURNHAM
aid=1964	TEAM_BROAD
aid=1806	TEAM_SCRIPPS
aid=1265	TEAM_SCRIPPS
aid=449758	TEAM_SCRIPPS
aid=623966	TEAM_SCRIPPS
aid=623961	TEAM_SCRIPPS
aid=588360	TEAM_SCRIPPS
aid=866	TEAM_SCRIPPS
aid=1670	TEAM_SCRIPPS
aid=492977	TEAM_SCRIPPS
aid=624118	TEAM_NCGC
aid=624113	TEAM_NCGC
aid=540353	TEAM_NCGC
aid=492995	TEAM_HOPKINS
aid=1534	TEAM_SCRIPPS
aid=504432	TEAM_NCGC
aid=1569	TEAM_NCGC
aid=2329	TEAM_HOPKINS
aid=488926	TEAM_HOPKINS
aid=588677	TEAM_SCRIPPS
aid=588655	TEAM_SCRIPPS
aid=588656	TEAM_SCRIPPS
aid=492980	TEAM_NCGC
aid=484	TEAM_SCRIPPS
aid=755	TEAM_SCRIPPS
aid=571	TEAM_SCRIPPS
aid=718	TEAM_SCRIPPS
aid=613	TEAM_SCRIPPS
aid=574	TEAM_SCRIPPS
aid=488963	TEAM_BURNHAM
aid=2184	TEAM_SCRIPPS
aid=602401	TEAM_BURNHAM
aid=485343	TEAM_BURNHAM
aid=602404	TEAM_BURNHAM
aid=673	TEAM_PITT
aid=1667	TEAM_SCRIPPS
aid=1723	TEAM_VANDERBILT
aid=1714	TEAM_VANDERBILT
aid=1799	TEAM_VANDERBILT
aid=2301	TEAM_NCGC
aid=2105	TEAM_HOPKINS
aid=504800	TEAM_SCRIPPS
aid=624314	TEAM_SCRIPPS
aid=588821	TEAM_SCRIPPS
aid=2725	TEAM_BROAD
aid=588785	TEAM_SCRIPPS
aid=602165	TEAM_SCRIPPS
aid=449772	TEAM_SCRIPPS
aid=463216	TEAM_BURNHAM
aid=504924	TEAM_SCRIPPS
aid=504750	TEAM_SCRIPPS
aid=504725	TEAM_BROAD
aid=504435	TEAM_BROAD
aid=602253	TEAM_BROAD
aid=504773	TEAM_BROAD
aid=588726	TEAM_SCRIPPS
aid=540342	TEAM_BROAD
aid=493232	TEAM_SCRIPPS
aid=492963	TEAM_SCRIPPS
aid=504839	TEAM_HOPKINS
aid=2258	TEAM_HOPKINS
aid=504645	TEAM_SRI
aid=493013	TEAM_SRI
aid=492998	TEAM_SRI
aid=489025	TEAM_SRI
aid=624108	TEAM_BROAD
aid=624091	TEAM_BROAD
aid=488932	TEAM_BROAD
aid=493020	TEAM_SRI
aid=488966	TEAM_SRI
aid=540275	TEAM_NCGC
aid=488988	TEAM_NCGC
aid=504637	TEAM_NCGC
aid=485367	TEAM_NCGC
aid=485368	TEAM_NCGC
aid=602312	TEAM_SCRIPPS
aid=602311	TEAM_SCRIPPS
aid=504420	TEAM_SCRIPPS
aid=624297	TEAM_NCGC
aid=504806	TEAM_NCGC
aid=504877	TEAM_SCRIPPS
aid=488802	TEAM_BROAD
aid=2400	TEAM_BROAD
aid=493064	TEAM_BROAD
aid=434935	TEAM_BROAD
aid=493099	TEAM_BROAD
aid=2327	TEAM_BROAD
aid=588528	TEAM_BROAD
aid=504496	TEAM_SCRIPPS
aid=602385	TEAM_BURNHAM
aid=504855	TEAM_NCGC
aid=624362	TEAM_BROAD
aid=588334	TEAM_BROAD
aid=624290	TEAM_BROAD
aid=463122	TEAM_SCRIPPS
aid=504870	TEAM_SCRIPPS
aid=602135	TEAM_BURNHAM
aid=504715	TEAM_BURNHAM
aid=493024	TEAM_BURNHAM
aid=504513	TEAM_SCRIPPS
aid=504494	TEAM_SCRIPPS
aid=588770	TEAM_SCRIPPS
aid=492956	TEAM_SCRIPPS
aid=588505	TEAM_SCRIPPS
aid=1978	TEAM_SCRIPPS
aid=540348	TEAM_BROAD
aid=602231	TEAM_SCRIPPS
aid=602232	TEAM_SCRIPPS
aid=602246	TEAM_SCRIPPS
aid=504698	TEAM_SCRIPPS
aid=485354	TEAM_NCGC
aid=488920	TEAM_BURNHAM
aid=588359	TEAM_BURNHAM
aid=504728	TEAM_BURNHAM
aid=493098	TEAM_BURNHAM
aid=624343	TEAM_BURNHAM
aid=504546	TEAM_BROAD
aid=623989	TEAM_BROAD
aid=588503	TEAM_BURNHAM
aid=602482	TEAM_BURNHAM
aid=588495	TEAM_BURNHAM
aid=602459	TEAM_BURNHAM
aid=504549	TEAM_BURNHAM
aid=504550	TEAM_BURNHAM
aid=540296	TEAM_SRI
aid=504399	TEAM_SRI
aid=488918	TEAM_BURNHAM
aid=1853	TEAM_SCRIPPS
aid=2377	TEAM_SCRIPPS
aid=2362	TEAM_SCRIPPS
aid=434954	TEAM_BROAD
aid=540262	TEAM_NCGC
aid=602471	TEAM_BURNHAM
aid=504616	TEAM_BURNHAM
aid=489030	TEAM_BURNHAM
aid=540306	TEAM_BURNHAM
aid=540311	TEAM_BURNHAM
aid=623981	TEAM_BROAD
aid=504502	TEAM_BROAD
aid=493081	TEAM_BROAD
aid=493089	TEAM_BROAD
aid=488943	TEAM_BROAD
aid=2467	TEAM_BROAD
aid=1979	TEAM_BROAD
aid=493083	TEAM_BROAD
aid=2382	TEAM_BROAD
aid=504522	TEAM_SCRIPPS
aid=504520	TEAM_SCRIPPS
aid=504482	TEAM_SCRIPPS
aid=493023	TEAM_VANDERBILT
aid=1809	TEAM_SCRIPPS
aid=2617	TEAM_UNM
aid=1392	TEAM_PENN
aid=691	TEAM_PENN
aid=504673	TEAM_SCRIPPS
aid=504775	TEAM_BROAD
aid=488981	TEAM_NCGC
aid=488982	TEAM_NCGC
aid=602490	TEAM_HOPKINS
aid=485346	TEAM_BURNHAM
aid=493112	TEAM_BURNHAM
aid=434970	TEAM_BURNHAM
aid=2805	TEAM_BURNHAM
aid=2574	TEAM_BURNHAM
aid=1416	TEAM_SCRIPPS
aid=912	TEAM_NCGC
aid=493216	TEAM_NCGC
aid=2164	TEAM_NCGC
aid=2708	TEAM_NCGC
aid=504906	TEAM_SCRIPPS
aid=504928	TEAM_SCRIPPS
aid=488831	TEAM_BURNHAM
aid=488842	TEAM_BURNHAM
aid=2491	TEAM_BURNHAM
aid=588857	TEAM_BURNHAM
aid=504724	TEAM_BURNHAM
aid=504369	TEAM_NCGC
aid=493118	TEAM_BROAD
aid=624411	TEAM_SCRIPPS
aid=2129	TEAM_SCRIPPS
aid=602485	TEAM_SCRIPPS
aid=504892	TEAM_SCRIPPS
aid=485289	TEAM_HOPKINS
aid=463096	TEAM_NCGC
aid=624168	TEAM_BURNHAM
aid=623918	TEAM_SCRIPPS
aid=492958	TEAM_SCRIPPS
aid=488956	TEAM_SCRIPPS
aid=588394	TEAM_UNM
aid=1336	TEAM_UNM
aid=540329	TEAM_BURNHAM
aid=493120	TEAM_BURNHAM
aid=602224	TEAM_NCGC
aid=485292	TEAM_NCGC
aid=493009	TEAM_HOPKINS
aid=504349	TEAM_SRI
aid=2571	TEAM_BURNHAM
aid=602335	TEAM_SCRIPPS
aid=624472	TEAM_SCRIPPS
aid=2312	TEAM_NCGC
aid=493110	TEAM_SCRIPPS
aid=2092	TEAM_BURNHAM
aid=2381	TEAM_SCRIPPS
aid=463145	TEAM_SCRIPPS
aid=463147	TEAM_SCRIPPS
aid=504803	TEAM_SCRIPPS
aid=1786	TEAM_BURNHAM
aid=1486	TEAM_SCRIPPS
aid=602186	TEAM_BROAD
aid=602394	TEAM_BROAD
aid=588634	TEAM_BROAD
aid=493157	TEAM_BROAD
aid=937	TEAM_NCGC
aid=855	TEAM_EMORY
aid=2077	TEAM_UNM
aid=1691	TEAM_SCRIPPS
aid=434929	TEAM_BURNHAM
aid=488947	TEAM_BURNHAM
aid=2340	TEAM_BURNHAM
aid=540338	TEAM_SRI
aid=504825	TEAM_SRI
aid=504509	TEAM_SRI
aid=463087	TEAM_VANDERBILT
aid=489005	TEAM_VANDERBILT
aid=602289	TEAM_NCGC
aid=926	TEAM_NCGC
aid=939	TEAM_NCGC
aid=1225	TEAM_SCRIPPS
aid=624306	TEAM_SCRIPPS
aid=1035	TEAM_NCGC
aid=1042	TEAM_NCGC
aid=1653	TEAM_NCGC
aid=1961	TEAM_BURNHAM
aid=602281	TEAM_SCRIPPS
aid=504368	TEAM_SCRIPPS
aid=1207	TEAM_UNM
aid=588752	TEAM_VANDERBILT
aid=588750	TEAM_VANDERBILT
aid=902	TEAM_NCGC
aid=1316	TEAM_SCRIPPS
aid=588440	TEAM_SCRIPPS
aid=588439	TEAM_SCRIPPS
aid=2189	TEAM_SCRIPPS
aid=435012	TEAM_SCRIPPS
aid=435025	TEAM_SCRIPPS
aid=624266	TEAM_NCGC
aid=540255	TEAM_BROAD
aid=602264	TEAM_SCRIPPS
aid=602194	TEAM_SCRIPPS
aid=493014	TEAM_NCGC
aid=624124	TEAM_SCRIPPS
aid=602124	TEAM_SCRIPPS
aid=488810	TEAM_BURNHAM
aid=492986	TEAM_BURNHAM
aid=488992	TEAM_BURNHAM
aid=588400	TEAM_BURNHAM
aid=588402	TEAM_BURNHAM
aid=540301	TEAM_NCGC
aid=485314	TEAM_NCGC
aid=602442	TEAM_NCGC
aid=624438	TEAM_SCRIPPS
aid=588739	TEAM_NCGC
aid=588738	TEAM_NCGC
aid=2733	TEAM_NCGC
aid=588808	TEAM_BROAD
aid=588757	TEAM_BROAD
aid=493076	TEAM_NCGC
aid=588607	TEAM_BURNHAM
aid=434963	TEAM_SCRIPPS
aid=588443	TEAM_SRI
aid=504682	TEAM_SRI
aid=504901	TEAM_SRI
aid=602161	TEAM_BROAD
aid=504552	TEAM_BROAD
aid=624312	TEAM_NCGC
aid=624463	TEAM_NCGC
aid=624465	TEAM_NCGC
aid=624152	TEAM_NCGC
aid=623885	TEAM_VANDERBILT
aid=624132	TEAM_BROAD
aid=602440	TEAM_BURNHAM
aid=588433	TEAM_BURNHAM
aid=588444	TEAM_NCGC
aid=624202	TEAM_NCGC
aid=588689	TEAM_SRI
aid=602372	TEAM_BURNHAM
aid=624147	TEAM_NCGC
aid=602418	TEAM_SCRIPPS
aid=624283	TEAM_SCRIPPS
aid=588367	TEAM_UNM
aid=602330	TEAM_BURNHAM
aid=602369	TEAM_BURNHAM
aid=588701	TEAM_UNM
aid=624262	TEAM_NCGC
aid=624170	TEAM_NCGC
aid=624380	TEAM_SCRIPPS
aid=624382	TEAM_BURNHAM
aid=624423	TEAM_NCGC
aid=624403	TEAM_BROAD
aid=602405	TEAM_BROAD
aid=602481	TEAM_BROAD
aid=602465	TEAM_BURNHAM
aid=588398	TEAM_BROAD
aid=624248	TEAM_NCGC
aid=488813	TEAM_NCGC
aid=488816	TEAM_NCGC
aid=624143	TEAM_NCGC
aid=624142	TEAM_NCGC
aid=624130	TEAM_NCGC
aid=504636	TEAM_NCGC
aid=504940	TEAM_NCGC
aid=602455	TEAM_SRI
aid=624021	TEAM_NCGC
aid=623867	TEAM_BURNHAM
aid=623877	TEAM_HOPKINS
aid=492992	TEAM_HOPKINS
aid=540323	TEAM_HOPKINS
aid=602134	TEAM_BROAD
aid=624007	TEAM_BROAD
aid=623955	TEAM_UNM
aid=1335	TEAM_UNM
aid=1888	TEAM_UNM
aid=504844	TEAM_NCGC
aid=1733	TEAM_NCGC
aid=1742	TEAM_NCGC
aid=602122	TEAM_NCGC
aid=504517	TEAM_SCRIPPS
aid=488846	TEAM_NCGC
aid=602416	TEAM_BURNHAM
aid=488865	TEAM_BURNHAM
aid=2595	TEAM_NCGC
aid=588438	TEAM_SCRIPPS
aid=1741	TEAM_VANDERBILT
aid=434951	TEAM_BROAD
aid=602325	TEAM_UNM
aid=761	TEAM_UNM
aid=952	TEAM_UNM
aid=399	TEAM_BURNHAM
aid=624291	TEAM_BURNHAM
aid=504479	TEAM_UNM
aid=504338	TEAM_UNM
aid=504461	TEAM_UNM
aid=602149	TEAM_VANDERBILT
aid=2819	TEAM_SCRIPPS
aid=910	TEAM_NCGC
aid=916	TEAM_NCGC
aid=1860	TEAM_SCRIPPS
aid=1692	TEAM_SCRIPPS
aid=2158	TEAM_NCGC
aid=504929	TEAM_SCRIPPS
aid=504392	TEAM_BROAD
aid=2763	TEAM_NCGC
aid=436	TEAM_EMORY
aid=489026	TEAM_SCRIPPS
aid=1751	TEAM_NCGC
aid=504451	TEAM_UNM
aid=504580	TEAM_UNM
aid=588457	TEAM_UNM
aid=2623	TEAM_UNM
aid=2539	TEAM_SCRIPPS
aid=463077	TEAM_SCRIPPS
aid=2159	TEAM_SCRIPPS
aid=624255	TEAM_BROAD
aid=689	TEAM_BURNHAM
aid=488853	TEAM_NCGC
aid=624033	TEAM_BROAD
aid=488866	TEAM_BROAD
aid=2470	TEAM_BROAD
aid=588606	TEAM_UNM
aid=504926	TEAM_UNM
aid=1423	TEAM_UNM
aid=2295	TEAM_UNM
aid=504692	TEAM_SCRIPPS
aid=2677	TEAM_NCGC
aid=2680	TEAM_NCGC
aid=435013	TEAM_SCRIPPS
aid=1414	TEAM_SCRIPPS
aid=1857	TEAM_SCRIPPS
aid=2088	TEAM_SCRIPPS
aid=2349	TEAM_SCRIPPS
aid=504765	TEAM_BURNHAM
aid=588436	TEAM_BROAD
aid=624254	TEAM_BROAD
aid=588844	TEAM_BROAD
aid=493135	TEAM_BURNHAM
aid=2578	TEAM_NCGC
aid=463073	TEAM_SCRIPPS
aid=1902	TEAM_BROAD
aid=1508	TEAM_VANDERBILT
aid=588818	TEAM_BROAD
aid=1763	TEAM_UNM
aid=2020	TEAM_UNM
aid=2296	TEAM_UNM
aid=1772	TEAM_UNM
aid=488827	TEAM_UNM
aid=493049	TEAM_BROAD
aid=493188	TEAM_NCGC
aid=2429	TEAM_NCGC
aid=2773	TEAM_SCRIPPS
aid=925	TEAM_NCGC
aid=1454	TEAM_NCGC
aid=1479	TEAM_NCGC
aid=624345	TEAM_NCGC
aid=504353	TEAM_BROAD
aid=504359	TEAM_BROAD
aid=504365	TEAM_BROAD
aid=2645	TEAM_BROAD
aid=624018	TEAM_BROAD
aid=493176	TEAM_BROAD
aid=1488	TEAM_VANDERBILT
aid=602285	TEAM_BROAD
aid=1705	TEAM_NCGC
aid=623957	TEAM_UNM
aid=504578	TEAM_UNM
aid=588459	TEAM_UNM
aid=2523	TEAM_UNM
aid=702	TEAM_UNM
aid=488821	TEAM_NCGC
aid=504760	TEAM_NCGC
aid=561	TEAM_SCRIPPS
aid=1267	TEAM_SCRIPPS
aid=1256	TEAM_SCRIPPS
aid=1727	TEAM_NCGC
aid=2003	TEAM_BROAD
aid=2407	TEAM_NCGC
aid=504346	TEAM_BROAD
aid=504347	TEAM_BROAD
aid=488850	TEAM_NCGC
aid=485364	TEAM_NCGC
aid=449757	TEAM_BROAD
aid=698	TEAM_UNM
aid=763	TEAM_UNM
aid=588837	TEAM_BROAD
aid=504568	TEAM_UNM
aid=2826	TEAM_UNM
aid=1469	TEAM_NCGC
aid=504409	TEAM_BROAD
aid=488879	TEAM_BURNHAM
aid=623990	TEAM_BROAD
aid=488951	TEAM_BROAD
aid=2806	TEAM_BURNHAM
aid=434971	TEAM_BURNHAM
aid=2433	TEAM_VANDERBILT
aid=2186	TEAM_VANDERBILT
aid=602126	TEAM_BROAD
aid=1069	TEAM_UNM
aid=2311	TEAM_UNM
aid=2635	TEAM_BROAD
aid=1466	TEAM_NCGC
aid=1935	TEAM_BROAD
aid=2101	TEAM_NCGC
aid=2613	TEAM_NCGC
aid=588672	TEAM_BURNHAM
aid=493144	TEAM_BURNHAM
aid=449754	TEAM_BROAD
aid=467	TEAM_SCRIPPS
aid=588471	TEAM_SCRIPPS
aid=588490	TEAM_SCRIPPS
aid=1470	TEAM_VANDERBILT
aid=434975	TEAM_SCRIPPS
aid=2153	TEAM_SCRIPPS
aid=1963	TEAM_SCRIPPS
aid=652	TEAM_PITT
aid=588381	TEAM_UNM
aid=540351	TEAM_SCRIPPS
aid=588755	TEAM_VANDERBILT
aid=1843	TEAM_HOPKINS
aid=504787	TEAM_SCRIPPS
aid=602229	TEAM_SCRIPPS
aid=2379	TEAM_SCRIPPS
aid=588618	TEAM_SCRIPPS
aid=488797	TEAM_SCRIPPS
aid=1932	TEAM_VANDERBILT
aid=2732	TEAM_EMORY
aid=623975	TEAM_VANDERBILT
aid=623977	TEAM_VANDERBILT
aid=504335	TEAM_SRI
aid=504702	TEAM_SRI
aid=614	TEAM_BURNHAM
aid=449740	TEAM_SRI
aid=2612	TEAM_SRI
aid=998	TEAM_NCGC
aid=2783	TEAM_NCGC
aid=434950	TEAM_HOPKINS
aid=624037	TEAM_VANDERBILT
aid=1981	TEAM_SRI
aid=463174	TEAM_SRI
aid=449734	TEAM_SRI
aid=715	TEAM_EMORY
aid=786	TEAM_BURNHAM
aid=1464	TEAM_NCGC
aid=2014	TEAM_BURNHAM
aid=2679	TEAM_BURNHAM
aid=2082	TEAM_BURNHAM
aid=540288	TEAM_BURNHAM
aid=588852	TEAM_VANDERBILT
aid=588725	TEAM_SCRIPPS
aid=485338	TEAM_SCRIPPS
aid=2749	TEAM_SCRIPPS
aid=1997	TEAM_NCGC
aid=1795	TEAM_NCGC
aid=493173	TEAM_NCGC
aid=2638	TEAM_HOPKINS
aid=1972	TEAM_SCRIPPS
aid=492968	TEAM_SRI
aid=588485	TEAM_SRI
aid=540337	TEAM_SRI
aid=540264	TEAM_SRI
aid=504823	TEAM_SRI
aid=2419	TEAM_SRI
aid=602225	TEAM_SCRIPPS
aid=624401	TEAM_SCRIPPS
aid=2264	TEAM_BURNHAM
aid=504602	TEAM_NCGC
aid=624177	TEAM_SCRIPPS
aid=624175	TEAM_SCRIPPS
aid=602220	TEAM_SCRIPPS
aid=1864	TEAM_SRI
aid=463179	TEAM_SRI
aid=2831	TEAM_SRI
aid=602145	TEAM_UNM
aid=588326	TEAM_SCRIPPS
aid=364	TEAM_SCRIPPS
aid=370	TEAM_PENN
aid=2748	TEAM_SCRIPPS
aid=623878	TEAM_VANDERBILT
aid=623874	TEAM_VANDERBILT
aid=623889	TEAM_VANDERBILT
aid=623875	TEAM_VANDERBILT
aid=488960	TEAM_HOPKINS
aid=2246	TEAM_HOPKINS
aid=504503	TEAM_BURNHAM
aid=449726	TEAM_BURNHAM
aid=1895	TEAM_UNM
aid=624048	TEAM_NCGC
aid=588563	TEAM_SCRIPPS
aid=504889	TEAM_SCRIPPS
aid=977	TEAM_NCGC
aid=885	TEAM_NCGC
aid=883	TEAM_NCGC
aid=667	TEAM_NCGC
aid=664	TEAM_NCGC
aid=545	TEAM_NCGC
aid=427	TEAM_NCGC
aid=2555	TEAM_HOPKINS
aid=2259	TEAM_HOPKINS
aid=2637	TEAM_HOPKINS
aid=643	TEAM_VANDERBILT
aid=602247	TEAM_VANDERBILT
aid=602248	TEAM_VANDERBILT
aid=2251	TEAM_SCRIPPS
aid=592	TEAM_NCGC
aid=591	TEAM_NCGC
aid=411	TEAM_NCGC
aid=928	TEAM_NCGC
aid=778	TEAM_BURNHAM
aid=818	TEAM_SRI
aid=602407	TEAM_SCRIPPS
aid=602212	TEAM_SCRIPPS
aid=624164	TEAM_SCRIPPS
aid=588682	TEAM_SCRIPPS
aid=588698	TEAM_SCRIPPS
aid=488774	TEAM_NCGC
aid=1906	TEAM_SCRIPPS
aid=2195	TEAM_SCRIPPS
aid=1535	TEAM_BURNHAM
aid=1056	TEAM_BURNHAM
aid=1574	TEAM_BURNHAM
aid=1848	TEAM_BURNHAM
aid=2475	TEAM_BURNHAM
aid=719	TEAM_SRI
aid=648	TEAM_SRI
aid=550	TEAM_SRI
aid=573	TEAM_SRI
aid=552	TEAM_SRI
aid=839	TEAM_SRI
aid=488752	TEAM_NCGC
aid=540349	TEAM_SCRIPPS
aid=373	TEAM_SCRIPPS
aid=504561	TEAM_BURNHAM
aid=504395	TEAM_BURNHAM
aid=504352	TEAM_BURNHAM
aid=504573	TEAM_BURNHAM
aid=2286	TEAM_BURNHAM
aid=2785	TEAM_NCGC
aid=2794	TEAM_NCGC
aid=2472	TEAM_NCGC
aid=2464	TEAM_NCGC
aid=2563	TEAM_BROAD
aid=844	TEAM_SRI
aid=816	TEAM_SRI
aid=800	TEAM_PENN
aid=581	TEAM_PENN
aid=523	TEAM_PENN
aid=488	TEAM_PENN
aid=1793	TEAM_VANDERBILT
aid=1738	TEAM_VANDERBILT
aid=923	TEAM_NCGC
aid=463231	TEAM_SCRIPPS
aid=1800	TEAM_SCRIPPS
aid=727	TEAM_SCRIPPS
aid=914	TEAM_NCGC
aid=909	TEAM_NCGC
aid=2067	TEAM_SCRIPPS
aid=492978	TEAM_SCRIPPS
aid=602366	TEAM_NCGC
aid=1819	TEAM_NCGC
aid=504589	TEAM_HOPKINS
aid=492991	TEAM_HOPKINS
aid=504654	TEAM_SCRIPPS
aid=463184	TEAM_SCRIPPS
aid=504434	TEAM_NCGC
aid=504433	TEAM_NCGC
aid=1547	TEAM_NCGC
aid=1623	TEAM_NCGC
aid=2214	TEAM_SCRIPPS
aid=504422	TEAM_BURNHAM
aid=624092	TEAM_SCRIPPS
aid=488927	TEAM_HOPKINS
aid=504866	TEAM_HOPKINS
aid=2780	TEAM_HOPKINS
aid=540356	TEAM_BROAD
aid=2336	TEAM_NCGC
aid=602381	TEAM_NCGC
aid=2263	TEAM_NCGC
aid=726	TEAM_SCRIPPS
aid=485369	TEAM_BURNHAM
aid=1638	TEAM_BURNHAM
aid=1250	TEAM_SRI
aid=2754	TEAM_SCRIPPS
aid=670	TEAM_PITT
aid=1260	TEAM_UNM
aid=348	TEAM_NCGC
aid=1456	TEAM_VANDERBILT
aid=1457	TEAM_NCGC
aid=2586	TEAM_BROAD
aid=2044	TEAM_BROAD
aid=488939	TEAM_NCGC
aid=504766	TEAM_SCRIPPS
aid=504339	TEAM_NCGC
aid=504327	TEAM_NCGC
aid=588809	TEAM_NCGC
aid=588823	TEAM_SCRIPPS
aid=493086	TEAM_SCRIPPS
aid=488967	TEAM_SCRIPPS
aid=504871	TEAM_SCRIPPS
aid=588341	TEAM_SCRIPPS
aid=504726	TEAM_BROAD
aid=588525	TEAM_BROAD
aid=2803	TEAM_SCRIPPS
aid=485270	TEAM_SCRIPPS
aid=2761	TEAM_SCRIPPS
aid=602294	TEAM_BROAD
aid=588832	TEAM_BROAD
aid=485362	TEAM_NCGC
aid=602271	TEAM_HOPKINS
aid=504837	TEAM_HOPKINS
aid=2099	TEAM_BROAD
aid=504713	TEAM_SRI
aid=624076	TEAM_BROAD
aid=624057	TEAM_BROAD
aid=434947	TEAM_BROAD
aid=624027	TEAM_BROAD
aid=493070	TEAM_BROAD
aid=540277	TEAM_NCGC
aid=602323	TEAM_SCRIPPS
aid=602321	TEAM_SCRIPPS
aid=602319	TEAM_SCRIPPS
aid=602301	TEAM_SCRIPPS
aid=602303	TEAM_SCRIPPS
aid=602415	TEAM_SCRIPPS
aid=504445	TEAM_SCRIPPS
aid=493165	TEAM_NCGC
aid=434946	TEAM_BROAD
aid=2388	TEAM_BROAD
aid=493149	TEAM_BROAD
aid=488905	TEAM_BROAD
aid=493003	TEAM_BURNHAM
aid=602461	TEAM_BURNHAM
aid=588577	TEAM_BURNHAM
aid=504847	TEAM_NCGC
aid=624299	TEAM_BROAD
aid=624366	TEAM_BROAD
aid=493240	TEAM_BROAD
aid=624259	TEAM_BROAD
aid=623908	TEAM_HOPKINS
aid=588768	TEAM_SCRIPPS
aid=588766	TEAM_SCRIPPS
aid=588774	TEAM_SCRIPPS
aid=588474	TEAM_SCRIPPS
aid=492972	TEAM_SCRIPPS
aid=2243	TEAM_SCRIPPS
aid=493102	TEAM_BROAD
aid=485361	TEAM_NCGC
aid=504697	TEAM_SCRIPPS
aid=602245	TEAM_SCRIPPS
aid=493244	TEAM_SCRIPPS
aid=504869	TEAM_SCRIPPS
aid=504923	TEAM_SCRIPPS
aid=504843	TEAM_BROAD
aid=488938	TEAM_BROAD
aid=602472	TEAM_BURNHAM
aid=602356	TEAM_BURNHAM
aid=540257	TEAM_SRI
aid=488776	TEAM_BURNHAM
aid=488904	TEAM_BURNHAM
aid=488917	TEAM_BURNHAM
aid=434973	TEAM_BURNHAM
aid=504501	TEAM_BURNHAM
aid=2582	TEAM_BURNHAM
aid=504763	TEAM_BURNHAM
aid=493207	TEAM_BURNHAM
aid=493190	TEAM_BURNHAM
aid=588452	TEAM_BURNHAM
aid=493077	TEAM_SCRIPPS
aid=493079	TEAM_SCRIPPS
aid=588690	TEAM_BROAD
aid=588523	TEAM_HOPKINS
aid=489010	TEAM_BROAD
aid=434968	TEAM_BROAD
aid=488968	TEAM_BROAD
aid=540304	TEAM_BURNHAM
aid=588538	TEAM_BURNHAM
aid=588554	TEAM_BURNHAM
aid=504617	TEAM_BURNHAM
aid=504814	TEAM_SCRIPPS
aid=463197	TEAM_SCRIPPS
aid=489027	TEAM_BURNHAM
aid=493004	TEAM_BROAD
aid=623899	TEAM_BROAD
aid=493150	TEAM_BROAD
aid=588847	TEAM_BROAD
aid=588827	TEAM_BROAD
aid=2098	TEAM_BROAD
aid=2807	TEAM_VANDERBILT
aid=2197	TEAM_VANDERBILT
aid=2199	TEAM_VANDERBILT
aid=2193	TEAM_VANDERBILT
aid=463230	TEAM_SCRIPPS
aid=623922	TEAM_SCRIPPS
aid=489006	TEAM_SCRIPPS
aid=504723	TEAM_BURNHAM
aid=540261	TEAM_BURNHAM
aid=493141	TEAM_BURNHAM
aid=2817	TEAM_BURNHAM
aid=1522	TEAM_SCRIPPS
aid=504612	TEAM_NCGC
aid=504611	TEAM_NCGC
aid=493005	TEAM_NCGC
aid=2386	TEAM_NCGC
aid=2367	TEAM_NCGC
aid=504933	TEAM_SCRIPPS
aid=488769	TEAM_SCRIPPS
aid=624287	TEAM_NCGC
aid=588449	TEAM_BROAD
aid=2357	TEAM_BURNHAM
aid=493218	TEAM_NCGC
aid=493192	TEAM_NCGC
aid=485366	TEAM_NCGC
aid=504799	TEAM_SCRIPPS
aid=624396	TEAM_SCRIPPS
